repo https://github.com/CBIIT/bento-model
commit 594f745
node	property	value_or_TYPE
diagnosis	primary_diagnosis	Cystic partially differentiated nephroblastoma
diagnosis	primary_diagnosis	Cystic teratoma, NOS
diagnosis	primary_diagnosis	Cystic tumor of atrio-ventricular node
diagnosis	primary_diagnosis	Cystoma, NOS
diagnosis	primary_diagnosis	Cystosarcoma phyllodes, NOS
diagnosis	primary_diagnosis	Cystosarcoma phyllodes, benign
diagnosis	primary_diagnosis	Cystosarcoma phyllodes, malignant
diagnosis	primary_diagnosis	DCIS, NOS
diagnosis	primary_diagnosis	DCIS, comedo type
diagnosis	primary_diagnosis	DCIS, papillary
diagnosis	primary_diagnosis	DIN 3
diagnosis	primary_diagnosis	Dabska tumor
diagnosis	primary_diagnosis	Dedifferentiated chondrosarcoma
diagnosis	primary_diagnosis	Dedifferentiated chordoma
diagnosis	primary_diagnosis	Dedifferentiated liposarcoma
diagnosis	primary_diagnosis	Deep histiocytoma
diagnosis	primary_diagnosis	Degenerated schwannoma
diagnosis	primary_diagnosis	Dendritic cell sarcoma, NOS
diagnosis	primary_diagnosis	Dentinoma
diagnosis	primary_diagnosis	Dermal and epidermal nevus
diagnosis	primary_diagnosis	Dermal nevus
diagnosis	primary_diagnosis	Dermatofibroma lenticulare
diagnosis	primary_diagnosis	Dermatofibroma, NOS
diagnosis	primary_diagnosis	Dermatofibrosarcoma protuberans, NOS
diagnosis	primary_diagnosis	Dermatofibrosarcoma, NOS
diagnosis	primary_diagnosis	Dermoid cyst with malignant transformation
diagnosis	primary_diagnosis	Dermoid cyst with secondary tumor
diagnosis	primary_diagnosis	Dermoid cyst, NOS
diagnosis	primary_diagnosis	Dermoid, NOS
diagnosis	primary_diagnosis	Desmoid, NOS
diagnosis	primary_diagnosis	Desmoplastic fibroma
diagnosis	primary_diagnosis	Desmoplastic infantile astrocytoma
diagnosis	primary_diagnosis	Desmoplastic infantile ganglioglioma
diagnosis	primary_diagnosis	Desmoplastic medulloblastoma
diagnosis	primary_diagnosis	Desmoplastic melanoma, amelanotic
diagnosis	primary_diagnosis	Desmoplastic melanoma, malignant
diagnosis	primary_diagnosis	Desmoplastic mesothelioma
diagnosis	primary_diagnosis	Desmoplastic nodular medulloblastoma
diagnosis	primary_diagnosis	Desmoplastic small round cell tumor
diagnosis	primary_diagnosis	Di Guglielmo disease
diagnosis	primary_diagnosis	Differentiated penile intraepithelial neoplasia
diagnosis	primary_diagnosis	Differentiated-type vulvar intraepithelial neoplasia
diagnosis	primary_diagnosis	Diffuse astrocytoma
diagnosis	primary_diagnosis	Diffuse astrocytoma, IDH-mutant
diagnosis	primary_diagnosis	Diffuse astrocytoma, IDH-wildtype
diagnosis	primary_diagnosis	Diffuse astrocytoma, low grade
diagnosis	primary_diagnosis	Diffuse cutaneous mastocytosis
diagnosis	primary_diagnosis	Diffuse intraductal papillomatosis
diagnosis	primary_diagnosis	Diffuse large B-cell lymphoma associated with chronic inflammation
diagnosis	primary_diagnosis	Diffuse large B-cell lymphoma, NOS
diagnosis	primary_diagnosis	Diffuse leptomeningeal glioneuronal tumor
diagnosis	primary_diagnosis	Diffuse melanocytosis
diagnosis	primary_diagnosis	Diffuse meningiomatosis
diagnosis	primary_diagnosis	Diffuse midline glioma, H3 K27M-mutant
diagnosis	primary_diagnosis	Digital papillary adenocarcinoma
diagnosis	primary_diagnosis	Diktyoma, benign
diagnosis	primary_diagnosis	Diktyoma, malignant
diagnosis	primary_diagnosis	Duct adenocarcinoma, NOS
diagnosis	primary_diagnosis	Duct adenoma, NOS
diagnosis	primary_diagnosis	Duct carcinoma, NOS
diagnosis	primary_diagnosis	Duct carcinoma, desmoplastic type
diagnosis	primary_diagnosis	Duct cell carcinoma
diagnosis	primary_diagnosis	Ductal carcinoma in situ, NOS
diagnosis	primary_diagnosis	Ductal carcinoma in situ, comedo type
diagnosis	primary_diagnosis	Ductal carcinoma in situ, cribriform type
diagnosis	primary_diagnosis	Ductal carcinoma in situ, micropapillary
diagnosis	primary_diagnosis	Ductal carcinoma in situ, papillary
diagnosis	primary_diagnosis	Ductal carcinoma in situ, solid type
diagnosis	primary_diagnosis	Ductal carcinoma, NOS
diagnosis	primary_diagnosis	Ductal carcinoma, cribriform type
diagnosis	primary_diagnosis	Ductal intraepithelial neoplasia 3
diagnosis	primary_diagnosis	Ductal papilloma
diagnosis	primary_diagnosis	Dysembryoplastic neuroepithelial tumor
diagnosis	primary_diagnosis	Dysgerminoma
diagnosis	primary_diagnosis	Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos)
diagnosis	primary_diagnosis	Dysplastic nevus
diagnosis	primary_diagnosis	EBV positive diffuse large B-cell lymphoma of the elderly
diagnosis	primary_diagnosis	EC cell carcinoid
diagnosis	primary_diagnosis	ECL cell carcinoid, NOS
diagnosis	primary_diagnosis	ECL cell carcinoid, malignant
diagnosis	primary_diagnosis	Ecchondroma
diagnosis	primary_diagnosis	Ecchondrosis
diagnosis	primary_diagnosis	Eccrine acrospiroma
diagnosis	primary_diagnosis	Eccrine adenocarcinoma
diagnosis	primary_diagnosis	Eccrine cystadenoma
diagnosis	primary_diagnosis	Eccrine dermal cylindroma
diagnosis	primary_diagnosis	Eccrine papillary adenocarcinoma
diagnosis	primary_diagnosis	Eccrine papillary adenoma
diagnosis	primary_diagnosis	Eccrine poroma
diagnosis	primary_diagnosis	Eccrine poroma, malignant
diagnosis	primary_diagnosis	Eccrine spiradenoma
diagnosis	primary_diagnosis	Ectomesenchymoma
diagnosis	primary_diagnosis	Ectopic hamartomatous thymoma
diagnosis	primary_diagnosis	Elastofibroma
diagnosis	primary_diagnosis	Embryonal adenocarcinoma
diagnosis	primary_diagnosis	Embryonal adenoma
diagnosis	primary_diagnosis	Embryonal carcinoma, NOS
diagnosis	primary_diagnosis	Embryonal carcinoma, infantile
diagnosis	primary_diagnosis	Embryonal carcinoma, polyembryonal type
diagnosis	primary_diagnosis	Embryonal hepatoma
diagnosis	primary_diagnosis	Embryonal rhabdomyosarcoma, NOS
diagnosis	primary_diagnosis	Embryonal rhabdomyosarcoma, pleomorphic
diagnosis	primary_diagnosis	Embryonal sarcoma
diagnosis	primary_diagnosis	Embryonal teratoma
diagnosis	primary_diagnosis	Embryonal tumor with multilayered rosettes C19MC-altered
diagnosis	primary_diagnosis	Embryonal tumor with multilayered rosettes, NOS
diagnosis	primary_diagnosis	Embryonal tumor with rhabdoid features
diagnosis	primary_diagnosis	Encapsulated follicular variant of papillary thyroid carcinoma, NOS (EFVPTC, NOS)
diagnosis	primary_diagnosis	Encapsulated papillary carcinoma
diagnosis	primary_diagnosis	Encapsulated papillary carcinoma with invasion
diagnosis	primary_diagnosis	Enchondroma
diagnosis	primary_diagnosis	Endocervical adenocarcinoma usual type
diagnosis	primary_diagnosis	Endocrine adenomatosis
diagnosis	primary_diagnosis	Endocrine tumor, functioning, NOS
diagnosis	primary_diagnosis	Endodermal sinus tumor
diagnosis	primary_diagnosis	Endolymphatic stromal myosis
diagnosis	primary_diagnosis	Endometrial sarcoma, NOS
diagnosis	primary_diagnosis	Endometrial stromal nodule
diagnosis	primary_diagnosis	Endometrial stromal sarcoma, NOS
diagnosis	primary_diagnosis	Endometrial stromal sarcoma, high grade
diagnosis	primary_diagnosis	Endometrial stromal sarcoma, low grade
diagnosis	primary_diagnosis	Endometrial stromatosis
diagnosis	primary_diagnosis	Endometrioid adenocarcinoma, NOS
diagnosis	primary_diagnosis	Endometrioid adenocarcinoma, ciliated cell variant
diagnosis	primary_diagnosis	Endometrioid adenocarcinoma, secretory variant
diagnosis	primary_diagnosis	Endometrioid adenocarcinoma, villoglandular
diagnosis	primary_diagnosis	Endometrioid adenofibroma, NOS
diagnosis	primary_diagnosis	Endometrioid adenofibroma, borderline malignancy
diagnosis	primary_diagnosis	Endometrioid adenofibroma, malignant
diagnosis	primary_diagnosis	Endometrioid adenoma, NOS
diagnosis	primary_diagnosis	Endometrioid adenoma, borderline malignancy
diagnosis	primary_diagnosis	Endometrioid carcinoma with squamous differentiation
diagnosis	primary_diagnosis	Endometrioid carcinoma, NOS
diagnosis	primary_diagnosis	Endometrioid cystadenocarcinoma
diagnosis	primary_diagnosis	Endometrioid cystadenofibroma, NOS
diagnosis	primary_diagnosis	Endometrioid cystadenofibroma, borderline malignancy
diagnosis	primary_diagnosis	Endometrioid cystadenofibroma, malignant
diagnosis	primary_diagnosis	Endometrioid cystadenoma, NOS
diagnosis	primary_diagnosis	Endometrioid cystadenoma, borderline malignancy
diagnosis	primary_diagnosis	Endometrioid tumor of low malignant potential
diagnosis	primary_diagnosis	Endotheliomatous meningioma
diagnosis	primary_diagnosis	Endovascular papillary angioendothelioma
diagnosis	primary_diagnosis	Enteric adenocarcinoma
diagnosis	primary_diagnosis	Enterochromaffin cell carcinoid
diagnosis	primary_diagnosis	Enterochromaffin-like cell carcinoid, NOS
diagnosis	primary_diagnosis	Enterochromaffin-like cell tumor, malignant
diagnosis	primary_diagnosis	Enteroglucagonoma, NOS
diagnosis	primary_diagnosis	Enteroglucagonoma, malignant
diagnosis	primary_diagnosis	Enteropathy associated T-cell lymphoma
diagnosis	primary_diagnosis	Enteropathy type intestinal T-cell lymphoma
diagnosis	primary_diagnosis	Eosinophil adenocarcinoma
diagnosis	primary_diagnosis	Eosinophil adenoma
diagnosis	primary_diagnosis	Eosinophil carcinoma
diagnosis	primary_diagnosis	Eosinophilic granuloma
diagnosis	primary_diagnosis	Eosinophilic leukemia
diagnosis	primary_diagnosis	Ependymoblastoma
diagnosis	primary_diagnosis	Ependymoma, NOS
diagnosis	primary_diagnosis	Ependymoma, RELA fusion-positive
diagnosis	primary_diagnosis	Ependymoma, anaplastic
diagnosis	primary_diagnosis	Epidermoid carcinoma in situ with questionable stromal invasion
diagnosis	primary_diagnosis	Epidermoid carcinoma in situ, NOS
diagnosis	primary_diagnosis	Epidermoid carcinoma, NOS
diagnosis	primary_diagnosis	Epidermoid carcinoma, keratinizing
diagnosis	primary_diagnosis	Epidermoid carcinoma, large cell, nonkeratinizing
diagnosis	primary_diagnosis	Epidermoid carcinoma, small cell, nonkeratinizing
diagnosis	primary_diagnosis	Epidermoid carcinoma, spindle cell
diagnosis	primary_diagnosis	Epithelial ependymoma
diagnosis	primary_diagnosis	Epithelial tumor, benign
diagnosis	primary_diagnosis	Epithelial tumor, malignant
diagnosis	primary_diagnosis	Epithelial-myoepithelial carcinoma
diagnosis	primary_diagnosis	Epithelioid MPNST
diagnosis	primary_diagnosis	Epithelioid and spindle cell nevus
diagnosis	primary_diagnosis	Epithelioid cell melanoma
diagnosis	primary_diagnosis	Epithelioid cell nevus
diagnosis	primary_diagnosis	Epithelioid cell sarcoma
diagnosis	primary_diagnosis	Epithelioid glioblastoma
diagnosis	primary_diagnosis	Epithelioid hemangioendothelioma, NOS
diagnosis	primary_diagnosis	Epithelioid hemangioendothelioma, malignant
diagnosis	primary_diagnosis	Epithelioid hemangioma
diagnosis	primary_diagnosis	Epithelioid leiomyoma
diagnosis	primary_diagnosis	Epithelioid leiomyosarcoma
diagnosis	primary_diagnosis	Epithelioid malignant peripheral nerve sheath tumor
diagnosis	primary_diagnosis	Epithelioid mesothelioma, NOS
diagnosis	primary_diagnosis	Epithelioid mesothelioma, benign
diagnosis	primary_diagnosis	Epithelioid mesothelioma, malignant
diagnosis	primary_diagnosis	Epithelioid sarcoma
diagnosis	primary_diagnosis	Epithelioma adenoides cysticum
diagnosis	primary_diagnosis	Epithelioma, NOS
diagnosis	primary_diagnosis	Epithelioma, benign
diagnosis	primary_diagnosis	Epithelioma, malignant
diagnosis	primary_diagnosis	Erythremic myelosis, NOS
diagnosis	primary_diagnosis	Erythroleukemia
diagnosis	primary_diagnosis	Esophageal glandular dysplasia (intraepithelial neoplasia), high grade
diagnosis	primary_diagnosis	Esophageal glandular dysplasia (intraepithelial neoplasia), low grade
diagnosis	primary_diagnosis	Esophageal intraepithelial neoplasia, high grade
diagnosis	primary_diagnosis	Esophageal squamous intraepithelial neoplasia (dysplasia), high grade
diagnosis	primary_diagnosis	Esophageal squamous intraepithelial neoplasia (dysplasia), low grade
diagnosis	primary_diagnosis	Essential hemorrhagic thrombocythaemia
diagnosis	primary_diagnosis	Essential thrombocythemia
diagnosis	primary_diagnosis	Esthesioneuroblastoma
diagnosis	primary_diagnosis	Esthesioneurocytoma
diagnosis	primary_diagnosis	Esthesioneuroepithelioma
diagnosis	primary_diagnosis	Ewing sarcoma
diagnosis	primary_diagnosis	Ewing tumor
diagnosis	primary_diagnosis	Extra-abdominal desmoid
diagnosis	primary_diagnosis	Extra-adrenal paraganglioma, NOS
diagnosis	primary_diagnosis	Extra-adrenal paraganglioma, malignant
diagnosis	primary_diagnosis	Extracutaneous mastocytoma
diagnosis	primary_diagnosis	Extranodal NK/T-cell lymphoma, nasal type
diagnosis	primary_diagnosis	Extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue
diagnosis	primary_diagnosis	Extraosseous plasmacytoma
diagnosis	primary_diagnosis	Extraventricular neurocytoma
diagnosis	primary_diagnosis	FAB L2
diagnosis	primary_diagnosis	FAB L3
diagnosis	primary_diagnosis	FAB Ll
diagnosis	primary_diagnosis	FAB M1
diagnosis	primary_diagnosis	FAB M2, AML1(CBF-alpha)/ETO
diagnosis	primary_diagnosis	FAB M2, NOS
diagnosis	primary_diagnosis	FAB M2, t(8;21)(q22;q22)
diagnosis	primary_diagnosis	FAB M3 (includes all variants)
diagnosis	primary_diagnosis	FAB M4
diagnosis	primary_diagnosis	FAB M4Eo
diagnosis	primary_diagnosis	FAB M5 (includes all variants)
diagnosis	primary_diagnosis	FAB M6
diagnosis	primary_diagnosis	FAB M7
diagnosis	primary_diagnosis	FAB MO
diagnosis	primary_diagnosis	Familial polyposis coli
diagnosis	primary_diagnosis	Fascial fibroma
diagnosis	primary_diagnosis	Fascial fibrosarcoma
diagnosis	primary_diagnosis	Fetal adenocarcinoma
diagnosis	primary_diagnosis	Fetal adenoma
diagnosis	primary_diagnosis	Fetal fat cell lipoma
diagnosis	primary_diagnosis	Fetal lipoma, NOS
diagnosis	primary_diagnosis	Fetal lipomatosis
diagnosis	primary_diagnosis	Fetal rhabdomyoma
diagnosis	primary_diagnosis	Fibrillary astrocytoma
diagnosis	primary_diagnosis	Fibro-osteoma
diagnosis	primary_diagnosis	Fibroadenoma, NOS
diagnosis	primary_diagnosis	Fibroameloblastic odontoma
diagnosis	primary_diagnosis	Fibroblastic liposarcoma
diagnosis	primary_diagnosis	Fibroblastic meningioma
diagnosis	primary_diagnosis	Fibroblastic osteosarcoma
diagnosis	primary_diagnosis	Fibroblastic reticular cell tumor
diagnosis	primary_diagnosis	Fibrochondrosarcoma
diagnosis	primary_diagnosis	Fibroepithelial basal cell carcinoma, Pinkus type
diagnosis	primary_diagnosis	Fibroepithelioma of Pinkus type
diagnosis	primary_diagnosis	Fibroepithelioma, NOS
diagnosis	primary_diagnosis	Fibrofolliculoma
diagnosis	primary_diagnosis	Fibroid uterus
diagnosis	primary_diagnosis	Fibrolipoma
diagnosis	primary_diagnosis	Fibroliposarcoma
diagnosis	primary_diagnosis	Fibroma, NOS
diagnosis	primary_diagnosis	Fibromatosis-like metaplastic carcinoma
diagnosis	primary_diagnosis	Fibromyoma
diagnosis	primary_diagnosis	Fibromyxolipoma
diagnosis	primary_diagnosis	Fibromyxoma
diagnosis	primary_diagnosis	Fibromyxosarcoma
diagnosis	primary_diagnosis	Fibrosarcoma, NOS
diagnosis	primary_diagnosis	Fibrosarcomatous dermatofibrosarcoma protuberans
diagnosis	primary_diagnosis	Fibrous astrocytoma
diagnosis	primary_diagnosis	Fibrous histiocytoma of tendon sheath
diagnosis	primary_diagnosis	Fibrous histiocytoma, NOS
diagnosis	primary_diagnosis	Fibrous meningioma
diagnosis	primary_diagnosis	Fibrous mesothelioma, NOS
diagnosis	primary_diagnosis	Fibrous mesothelioma, benign
diagnosis	primary_diagnosis	Fibrous mesothelioma, malignant
diagnosis	primary_diagnosis	Fibrous papule of nose
diagnosis	primary_diagnosis	Fibroxanthoma, NOS
diagnosis	primary_diagnosis	Fibroxanthoma, malignant
diagnosis	primary_diagnosis	Flat adenoma
diagnosis	primary_diagnosis	Flat intraepithelial glandular neoplasia, high grade
diagnosis	primary_diagnosis	Flat intraepithelial neoplasia, high grade
diagnosis	primary_diagnosis	Florid osseous dysplasia
diagnosis	primary_diagnosis	Follicular adenocarcinoma, NOS
diagnosis	primary_diagnosis	Follicular adenocarcinoma, moderately differentiated
diagnosis	primary_diagnosis	Follicular adenocarcinoma, trabecular
diagnosis	primary_diagnosis	Follicular adenocarcinoma, well differentiated
diagnosis	primary_diagnosis	Follicular adenoma
diagnosis	primary_diagnosis	Follicular adenoma, oxyphilic cell
diagnosis	primary_diagnosis	Follicular carcinoma, NOS
diagnosis	primary_diagnosis	Follicular carcinoma, encapsulated
diagnosis	primary_diagnosis	Follicular carcinoma, minimally invasive
diagnosis	primary_diagnosis	Follicular carcinoma, moderately differentiated
diagnosis	primary_diagnosis	Follicular carcinoma, oxyphilic cell
diagnosis	primary_diagnosis	Follicular carcinoma, trabecular
diagnosis	primary_diagnosis	Follicular carcinoma, well differentiated
diagnosis	primary_diagnosis	Follicular dendritic cell sarcoma
diagnosis	primary_diagnosis	Follicular dendritic cell tumor
diagnosis	primary_diagnosis	Follicular fibroma
diagnosis	primary_diagnosis	Follicular lymphoma, NOS
diagnosis	primary_diagnosis	Follicular lymphoma, grade 1
diagnosis	primary_diagnosis	Follicular lymphoma, grade 2
diagnosis	primary_diagnosis	Follicular lymphoma, grade 3
diagnosis	primary_diagnosis	Follicular lymphoma, grade 3A
diagnosis	primary_diagnosis	Follicular lymphoma, grade 3B
diagnosis	primary_diagnosis	Follicular lymphoma, small cleaved cell
diagnosis	primary_diagnosis	Follicular thyroid carcinoma (FTC), encapsulated angioinvasive
diagnosis	primary_diagnosis	Folliculome lipidique
diagnosis	primary_diagnosis	Franklin disease
diagnosis	primary_diagnosis	G cell tumor, NOS
diagnosis	primary_diagnosis	G cell tumor, malignant
diagnosis	primary_diagnosis	GANT
diagnosis	primary_diagnosis	GIST, NOS
diagnosis	primary_diagnosis	GIST, benign
diagnosis	primary_diagnosis	GIST, malignant
diagnosis	primary_diagnosis	Gamma heavy chain disease
diagnosis	primary_diagnosis	Gangliocytic paraganglioma
diagnosis	primary_diagnosis	Gangliocytoma
diagnosis	primary_diagnosis	Ganglioglioma, NOS
diagnosis	primary_diagnosis	Ganglioglioma, anaplastic
diagnosis	primary_diagnosis	Ganglioneuroblastoma
diagnosis	primary_diagnosis	Ganglioneuroma
diagnosis	primary_diagnosis	Ganglioneuromatosis
diagnosis	primary_diagnosis	Gastrin cell tumor
diagnosis	primary_diagnosis	Gastrin cell tumor, malignant
diagnosis	primary_diagnosis	Gastrinoma, NOS
diagnosis	primary_diagnosis	Gastrinoma, malignant
diagnosis	primary_diagnosis	Gastrointestinal autonomic nerve tumor
diagnosis	primary_diagnosis	Gastrointestinal pacemaker cell tumor
diagnosis	primary_diagnosis	Gastrointestinal stromal sarcoma
diagnosis	primary_diagnosis	Gastrointestinal stromal tumor, NOS
diagnosis	primary_diagnosis	Gastrointestinal stromal tumor, benign
diagnosis	primary_diagnosis	Gastrointestinal stromal tumor, malignant
diagnosis	primary_diagnosis	Gastrointestinal stromal tumor, uncertain malignant potential
diagnosis	primary_diagnosis	Gelatinous adenocarcinoma
diagnosis	primary_diagnosis	Gelatinous carcinoma
diagnosis	primary_diagnosis	Gemistocytic astrocytoma
diagnosis	primary_diagnosis	Gemistocytoma
diagnosis	primary_diagnosis	Genital rhabdomyoma
diagnosis	primary_diagnosis	Germ cell tumor, NOS
diagnosis	primary_diagnosis	Germ cell tumor, nonseminomatous
diagnosis	primary_diagnosis	Germ cell tumors with associated hematological malignancy
diagnosis	primary_diagnosis	Germinoma
diagnosis	primary_diagnosis	Ghost cell odontogenic carcinoma
diagnosis	primary_diagnosis	Giant cell and spindle cell carcinoma
diagnosis	primary_diagnosis	Giant cell angiofibroma
diagnosis	primary_diagnosis	Giant cell carcinoma
diagnosis	primary_diagnosis	Giant cell fibroblastoma
diagnosis	primary_diagnosis	Giant cell glioblastoma
diagnosis	primary_diagnosis	Giant cell sarcoma
diagnosis	primary_diagnosis	Giant cell sarcoma of bone
diagnosis	primary_diagnosis	Giant cell tumor of bone, NOS
diagnosis	primary_diagnosis	Giant cell tumor of bone, malignant
diagnosis	primary_diagnosis	Giant cell tumor of soft parts, NOS
diagnosis	primary_diagnosis	Giant cell tumor of tendon sheath
diagnosis	primary_diagnosis	Giant cell tumor of tendon sheath, malignant
diagnosis	primary_diagnosis	Giant fibroadenoma
diagnosis	primary_diagnosis	Giant osteoid osteoma
diagnosis	primary_diagnosis	Giant pigmented nevus, NOS
diagnosis	primary_diagnosis	Gigantiform cementoma
diagnosis	primary_diagnosis	Glandular intraepithelial neoplasia, grade I
diagnosis	primary_diagnosis	Glandular intraepithelial neoplasia, grade II
diagnosis	primary_diagnosis	Glandular intraepithelial neoplasia, grade III
diagnosis	primary_diagnosis	Glandular intraepithelial neoplasia, high grade
diagnosis	primary_diagnosis	Glandular intraepithelial neoplasia, low grade
diagnosis	primary_diagnosis	Glandular papilloma
diagnosis	primary_diagnosis	Glassy cell carcinoma
diagnosis	primary_diagnosis	Glioblastoma
diagnosis	primary_diagnosis	Glioblastoma multiforme
diagnosis	primary_diagnosis	Glioblastoma with sarcomatous component
diagnosis	primary_diagnosis	Glioblastoma, IDH wildtype
diagnosis	primary_diagnosis	Glioblastoma, IDH-mutant
diagnosis	primary_diagnosis	Gliofibroma
diagnosis	primary_diagnosis	Glioma, NOS
diagnosis	primary_diagnosis	Glioma, malignant
diagnosis	primary_diagnosis	Gliomatosis cerebri
diagnosis	primary_diagnosis	Glioneuroma
diagnosis	primary_diagnosis	Gliosarcoma
diagnosis	primary_diagnosis	Glomangioma
diagnosis	primary_diagnosis	Glomangiomyoma
diagnosis	primary_diagnosis	Glomangiosarcoma
diagnosis	primary_diagnosis	Glomoid sarcoma
diagnosis	primary_diagnosis	Glomus jugulare tumor, NOS
diagnosis	primary_diagnosis	Glomus tumor, NOS
diagnosis	primary_diagnosis	Glomus tumor, malignant
diagnosis	primary_diagnosis	Glucagon-like peptide-producing tumor
diagnosis	primary_diagnosis	Glucagonoma, NOS
diagnosis	primary_diagnosis	Glucagonoma, malignant
diagnosis	primary_diagnosis	Glycogen-rich carcinoma
diagnosis	primary_diagnosis	Glycogenic rhabdomyoma
diagnosis	primary_diagnosis	Goblet cell carcinoid
diagnosis	primary_diagnosis	Gonadal stromal tumor, NOS
diagnosis	primary_diagnosis	Gonadoblastoma
diagnosis	primary_diagnosis	Gonocytoma
diagnosis	primary_diagnosis	Granular cell adenocarcinoma
diagnosis	primary_diagnosis	Granular cell carcinoma
diagnosis	primary_diagnosis	Granular cell myoblastoma, NOS
diagnosis	primary_diagnosis	Granular cell myoblastoma, malignant
diagnosis	primary_diagnosis	Granular cell tumor of the sellar region
diagnosis	primary_diagnosis	Granular cell tumor, NOS
diagnosis	primary_diagnosis	Granular cell tumor, malignant
diagnosis	primary_diagnosis	Granulocytic leukemia, NOS
diagnosis	primary_diagnosis	Granulocytic sarcoma
diagnosis	primary_diagnosis	Granulosa cell carcinoma
diagnosis	primary_diagnosis	Granulosa cell tumor, NOS
diagnosis	primary_diagnosis	Granulosa cell tumor, adult type
diagnosis	primary_diagnosis	Granulosa cell tumor, juvenile
diagnosis	primary_diagnosis	Granulosa cell tumor, malignant
diagnosis	primary_diagnosis	Granulosa cell tumor, sarcomatoid
diagnosis	primary_diagnosis	Granulosa cell-theca cell tumor
diagnosis	primary_diagnosis	Grawitz tumor
diagnosis	primary_diagnosis	Gynandroblastoma
diagnosis	primary_diagnosis	Haemangioblastoma
diagnosis	primary_diagnosis	Haemangiosarcoma
diagnosis	primary_diagnosis	Hairy cell leukaemia variant
diagnosis	primary_diagnosis	Hairy cell leukemia
diagnosis	primary_diagnosis	Hairy cell leukemia variant
diagnosis	primary_diagnosis	Hairy nevus
diagnosis	primary_diagnosis	Halo nevus
diagnosis	primary_diagnosis	Hand-Schuller-Christian disease
diagnosis	primary_diagnosis	Heavy chain disease, NOS
diagnosis	primary_diagnosis	Hemangioblastic meningioma
diagnosis	primary_diagnosis	Hemangioendothelial sarcoma
diagnosis	primary_diagnosis	Hemangioendothelioma, NOS
diagnosis	primary_diagnosis	Hemangioendothelioma, benign
diagnosis	primary_diagnosis	Hemangioendothelioma, malignant
diagnosis	primary_diagnosis	Hemangioma simplex
diagnosis	primary_diagnosis	Hemangioma, NOS
diagnosis	primary_diagnosis	Hemangiopericytic meningioma
diagnosis	primary_diagnosis	Hemangiopericytoma, NOS
diagnosis	primary_diagnosis	Hemangiopericytoma, benign
diagnosis	primary_diagnosis	Hemangiopericytoma, malignant
diagnosis	primary_diagnosis	Hemolymphangioma
diagnosis	primary_diagnosis	Hepatoblastoma
diagnosis	primary_diagnosis	Hepatoblastoma, epithelioid
diagnosis	primary_diagnosis	Hepatoblastoma, mixed epithelial-mesenchymal
diagnosis	primary_diagnosis	Hepatocarcinoma
diagnosis	primary_diagnosis	Hepatocellular adenoma
diagnosis	primary_diagnosis	Hepatocellular carcinoma, NOS
diagnosis	primary_diagnosis	Hepatocellular carcinoma, clear cell type
diagnosis	primary_diagnosis	Hepatocellular carcinoma, fibrolamellar
diagnosis	primary_diagnosis	Hepatocellular carcinoma, pleomorphic type
diagnosis	primary_diagnosis	Hepatocellular carcinoma, sarcomatoid
diagnosis	primary_diagnosis	Hepatocellular carcinoma, scirrhous
diagnosis	primary_diagnosis	Hepatocellular carcinoma, spindle cell variant
diagnosis	primary_diagnosis	Hepatocholangiocarcinoma
diagnosis	primary_diagnosis	Hepatoid adenocarcinoma
diagnosis	primary_diagnosis	Hepatoid carcinoma
diagnosis	primary_diagnosis	Hepatoid yolk sac tumor
diagnosis	primary_diagnosis	Hepatoma, NOS
diagnosis	primary_diagnosis	Hepatoma, benign
diagnosis	primary_diagnosis	Hepatoma, malignant
diagnosis	primary_diagnosis	Hepatosplenic T-cell lymphoma
diagnosis	primary_diagnosis	Hepatosplenic gamma-delta cell lymphoma
diagnosis	primary_diagnosis	Hereditary leiomyomatosis & RCC-associated renal cell carcinoma
diagnosis	primary_diagnosis	Hibernoma
diagnosis	primary_diagnosis	Hidradenocarcinoma
diagnosis	primary_diagnosis	Hidradenoma papilliferum
diagnosis	primary_diagnosis	Hidradenoma, NOS
diagnosis	primary_diagnosis	Hidrocystoma
diagnosis	primary_diagnosis	High grade surface osteosarcoma
diagnosis	primary_diagnosis	High-grade neuroendocrine carcinoma
diagnosis	primary_diagnosis	High-grade serous carcinoma
diagnosis	primary_diagnosis	Hilar cell tumor
diagnosis	primary_diagnosis	Hilus cell tumor
diagnosis	primary_diagnosis	Histiocyte-rich large B-cell lymphoma
diagnosis	primary_diagnosis	Histiocytic medullary reticulosis
diagnosis	primary_diagnosis	Histiocytic sarcoma
diagnosis	primary_diagnosis	Histiocytoid hemangioma
diagnosis	primary_diagnosis	Histiocytoma, NOS
diagnosis	primary_diagnosis	Histiocytosis X, NOS
diagnosis	primary_diagnosis	Hodgkin disease, NOS
diagnosis	primary_diagnosis	Hodgkin disease, lymphocyte predominance, NOS
diagnosis	primary_diagnosis	Hodgkin disease, lymphocyte predominance, diffuse
diagnosis	primary_diagnosis	Hodgkin disease, lymphocytic-histiocytic predominance
diagnosis	primary_diagnosis	Hodgkin disease, nodular sclerosis, NOS
diagnosis	primary_diagnosis	Hodgkin disease, nodular sclerosis, lymphocyte depletion
diagnosis	primary_diagnosis	Hodgkin disease, nodular sclerosis, lymphocyte predominance
